log_id,timestamp,latency_ms,endpoint,status,error_type,date
1387,2025-01-01 23:06:00,354.13930315190385,/analytics,error,timeout,2025-01-01
1388,2025-01-01 23:07:00,374.9208957381482,/upload,success,none,2025-01-01
1389,2025-01-01 23:08:00,252.56033192526132,/analytics,success,none,2025-01-01
1390,2025-01-01 23:09:00,189.72657037230533,/events,success,none,2025-01-01
1391,2025-01-01 23:10:00,286.79777143512933,/login,success,none,2025-01-01
1392,2025-01-01 23:11:00,195.7827704198315,/analytics,success,none,2025-01-01
1393,2025-01-01 23:12:00,411.07097980212984,/analytics,success,none,2025-01-01
1394,2025-01-01 23:13:00,260.922826486619,/login,success,none,2025-01-01
1395,2025-01-01 23:14:00,220.7742758950313,/events,success,none,2025-01-01
1396,2025-01-01 23:15:00,264.7744244691927,/events,success,none,2025-01-01
1397,2025-01-01 23:16:00,142.22989683762427,/analytics,success,none,2025-01-01
1398,2025-01-01 23:17:00,172.2708769191479,/upload,success,none,2025-01-01
1399,2025-01-01 23:18:00,346.03311263555406,/analytics,success,none,2025-01-01
1400,2025-01-01 23:19:00,197.44845768228834,/login,success,none,2025-01-01
1401,2025-01-01 23:20:00,166.2471213854448,/login,success,none,2025-01-01
1402,2025-01-01 23:21:00,292.93222020218286,/login,success,none,2025-01-01
1403,2025-01-01 23:22:00,344.8563323730398,/analytics,success,none,2025-01-01
1404,2025-01-01 23:23:00,307.51626485320537,/analytics,success,none,2025-01-01
1405,2025-01-01 23:24:00,329.6838148644653,/events,success,none,2025-01-01
1406,2025-01-01 23:25:00,189.45639291444314,/upload,success,none,2025-01-01
1407,2025-01-01 23:26:00,136.25514666065249,/analytics,success,none,2025-01-01
1408,2025-01-01 23:27:00,370.10669215643895,/events,success,none,2025-01-01
1409,2025-01-01 23:28:00,224.18561289262914,/analytics,success,none,2025-01-01
1410,2025-01-01 23:29:00,229.93335868359623,/events,error,timeout,2025-01-01
1411,2025-01-01 23:30:00,356.2555313479246,/events,success,none,2025-01-01
1412,2025-01-01 23:31:00,294.4984007520528,/upload,success,none,2025-01-01
1413,2025-01-01 23:32:00,286.4710217665286,/analytics,error,auth_error,2025-01-01
1414,2025-01-01 23:33:00,423.2001875920867,/events,success,none,2025-01-01
1415,2025-01-01 23:34:00,198.51854156958856,/login,success,none,2025-01-01
1416,2025-01-01 23:35:00,324.227210246499,/login,success,none,2025-01-01
1417,2025-01-01 23:36:00,254.56104999176677,/login,success,none,2025-01-01
1418,2025-01-01 23:37:00,271.48738230906054,/upload,success,none,2025-01-01
1419,2025-01-01 23:38:00,372.27747411300254,/events,error,auth_error,2025-01-01
1420,2025-01-01 23:39:00,290.6268605031699,/upload,success,none,2025-01-01
1421,2025-01-01 23:40:00,293.0636863239706,/analytics,success,none,2025-01-01
1422,2025-01-01 23:41:00,335.80058698478416,/analytics,success,none,2025-01-01
1423,2025-01-01 23:42:00,220.80378163656917,/events,success,none,2025-01-01
1424,2025-01-01 23:43:00,182.8632266128795,/login,success,none,2025-01-01
1425,2025-01-01 23:44:00,166.4152644783173,/events,success,none,2025-01-01
1426,2025-01-01 23:45:00,92.69147284991985,/events,success,none,2025-01-01
1427,2025-01-01 23:46:00,414.4965703952258,/events,success,none,2025-01-01
1428,2025-01-01 23:47:00,161.74333074226536,/upload,error,timeout,2025-01-01
1429,2025-01-01 23:48:00,232.29971011313825,/analytics,success,none,2025-01-01
1430,2025-01-01 23:49:00,227.85493600888634,/events,success,none,2025-01-01
1431,2025-01-01 23:50:00,274.5925358247281,/events,success,none,2025-01-01
1432,2025-01-01 23:51:00,315.25897700314374,/events,success,none,2025-01-01
1433,2025-01-01 23:52:00,318.8378790687796,/upload,success,none,2025-01-01
1434,2025-01-01 23:53:00,203.35380491448493,/upload,success,none,2025-01-01
1435,2025-01-01 23:54:00,236.63026289708708,/upload,success,none,2025-01-01
1436,2025-01-01 23:55:00,272.60639603906395,/events,success,none,2025-01-01
1437,2025-01-01 23:56:00,230.10470990531624,/login,error,auth_error,2025-01-01
1438,2025-01-01 23:57:00,378.5876460815994,/login,success,none,2025-01-01
1439,2025-01-01 23:58:00,289.2779961310601,/login,error,timeout,2025-01-01
1440,2025-01-01 23:59:00,308.7902228839854,/analytics,success,none,2025-01-01
1441,2025-01-02 00:00:00,303.030501493393,/events,success,none,2025-01-02
1442,2025-01-02 00:01:00,343.877908598826,/login,success,none,2025-01-02
1443,2025-01-02 00:02:00,264.48172469629657,/login,success,none,2025-01-02
1444,2025-01-02 00:03:00,146.25344416353227,/login,success,none,2025-01-02
1445,2025-01-02 00:04:00,281.97503614021133,/events,success,none,2025-01-02
1446,2025-01-02 00:05:00,197.89144849665368,/login,success,none,2025-01-02
1447,2025-01-02 00:06:00,207.71066546001947,/login,error,auth_error,2025-01-02
1448,2025-01-02 00:07:00,296.9091215004075,/events,success,none,2025-01-02
1449,2025-01-02 00:08:00,349.06264571469086,/analytics,success,none,2025-01-02
1450,2025-01-02 00:09:00,251.70172613888494,/upload,success,none,2025-01-02
1451,2025-01-02 00:10:00,274.7066410079171,/login,success,none,2025-01-02
1452,2025-01-02 00:11:00,386.17719557081904,/upload,success,none,2025-01-02
1453,2025-01-02 00:12:00,269.2602543590855,/analytics,success,none,2025-01-02
1454,2025-01-02 00:13:00,458.1346491344316,/analytics,success,none,2025-01-02
1455,2025-01-02 00:14:00,295.2407716505235,/login,success,none,2025-01-02
1456,2025-01-02 00:15:00,109.13897926753458,/events,success,none,2025-01-02
1457,2025-01-02 00:16:00,310.2673296883626,/analytics,success,none,2025-01-02
1458,2025-01-02 00:17:00,280.49267079062224,/upload,success,none,2025-01-02
1459,2025-01-02 00:18:00,353.18022032661963,/upload,success,none,2025-01-02
1460,2025-01-02 00:19:00,303.85450810159665,/upload,error,timeout,2025-01-02
1461,2025-01-02 00:20:00,238.9235212812981,/upload,success,none,2025-01-02
1462,2025-01-02 00:21:00,152.05614109685075,/analytics,success,none,2025-01-02
1463,2025-01-02 00:22:00,233.27813941711798,/login,success,none,2025-01-02
1464,2025-01-02 00:23:00,181.958363663256,/login,success,none,2025-01-02
1465,2025-01-02 00:24:00,203.55812401562218,/upload,error,api_failure,2025-01-02
1466,2025-01-02 00:25:00,297.0862723536488,/login,success,none,2025-01-02
1467,2025-01-02 00:26:00,383.5923603481125,/upload,success,none,2025-01-02
1468,2025-01-02 00:27:00,281.5737223858385,/upload,error,timeout,2025-01-02
1469,2025-01-02 00:28:00,154.32935503718525,/events,success,none,2025-01-02
1470,2025-01-02 00:29:00,285.56821345761125,/analytics,success,none,2025-01-02
1471,2025-01-02 00:30:00,345.7305189316521,/analytics,error,api_failure,2025-01-02
1472,2025-01-02 00:31:00,201.21736765444942,/upload,success,none,2025-01-02
1473,2025-01-02 00:32:00,239.2786266661666,/analytics,error,auth_error,2025-01-02
1474,2025-01-02 00:33:00,251.17505557833576,/login,success,none,2025-01-02
1475,2025-01-02 00:34:00,187.2081349534208,/upload,error,api_failure,2025-01-02
1476,2025-01-02 00:35:00,301.8624347075087,/events,success,none,2025-01-02
1477,2025-01-02 00:36:00,240.32414811137747,/login,error,auth_error,2025-01-02
1478,2025-01-02 00:37:00,283.5625955125622,/events,success,none,2025-01-02
1479,2025-01-02 00:38:00,179.000625775832,/events,success,none,2025-01-02
1480,2025-01-02 00:39:00,215.00333597412717,/analytics,success,none,2025-01-02
1481,2025-01-02 00:40:00,307.7905086262217,/analytics,success,none,2025-01-02
1482,2025-01-02 00:41:00,220.17334783265864,/upload,success,none,2025-01-02
1483,2025-01-02 00:42:00,388.15710809867244,/analytics,success,none,2025-01-02
1484,2025-01-02 00:43:00,218.0291051508318,/events,success,none,2025-01-02
1485,2025-01-02 00:44:00,267.97477806015087,/events,success,none,2025-01-02
1486,2025-01-02 00:45:00,324.60726654984717,/login,success,none,2025-01-02
1487,2025-01-02 00:46:00,136.53074136535747,/events,error,api_failure,2025-01-02
1488,2025-01-02 00:47:00,109.13529504153792,/upload,success,none,2025-01-02
1489,2025-01-02 00:48:00,127.94749483439242,/upload,success,none,2025-01-02
1490,2025-01-02 00:49:00,351.0067282741746,/analytics,success,none,2025-01-02
1491,2025-01-02 00:50:00,205.85134832860427,/analytics,success,none,2025-01-02
1492,2025-01-02 00:51:00,454.65594285346015,/analytics,success,none,2025-01-02
1493,2025-01-02 00:52:00,204.86019210740892,/upload,success,none,2025-01-02
1494,2025-01-02 00:53:00,264.76410425576296,/events,success,none,2025-01-02
1495,2025-01-02 00:54:00,373.36879620543004,/analytics,success,none,2025-01-02
1496,2025-01-02 00:55:00,410.48743105272985,/login,success,none,2025-01-02
1497,2025-01-02 00:56:00,414.9202861309118,/analytics,success,none,2025-01-02
1498,2025-01-02 00:57:00,346.6692984474514,/upload,success,none,2025-01-02
1499,2025-01-02 00:58:00,331.925002064917,/analytics,success,none,2025-01-02
1500,2025-01-02 00:59:00,297.40215593609463,/events,success,none,2025-01-02
1501,2025-01-02 01:00:00,312.26888609333105,/analytics,success,none,2025-01-02
1502,2025-01-02 01:01:00,205.90514269371732,/upload,success,none,2025-01-02
1503,2025-01-02 01:02:00,184.54408932621544,/upload,success,none,2025-01-02
1504,2025-01-02 01:03:00,249.73004340712384,/login,success,none,2025-01-02
1505,2025-01-02 01:04:00,236.38523019800573,/upload,success,none,2025-01-02
1506,2025-01-02 01:05:00,213.741756053818,/login,success,none,2025-01-02
1507,2025-01-02 01:06:00,305.71099579653725,/events,success,none,2025-01-02
1508,2025-01-02 01:07:00,326.42441668564084,/upload,success,none,2025-01-02
1509,2025-01-02 01:08:00,257.0725509033478,/analytics,error,timeout,2025-01-02
1510,2025-01-02 01:09:00,368.202406484421,/events,success,none,2025-01-02
1511,2025-01-02 01:10:00,158.6648708693196,/analytics,success,none,2025-01-02
1512,2025-01-02 01:11:00,234.50724325762255,/analytics,error,api_failure,2025-01-02
1513,2025-01-02 01:12:00,192.6542143517756,/analytics,success,none,2025-01-02
1514,2025-01-02 01:13:00,100.6770706341552,/events,success,none,2025-01-02
1515,2025-01-02 01:14:00,243.38554513258407,/events,success,none,2025-01-02
1516,2025-01-02 01:15:00,240.26019932933733,/upload,success,none,2025-01-02
1517,2025-01-02 01:16:00,371.0759794593705,/analytics,success,none,2025-01-02
1518,2025-01-02 01:17:00,300.4649347643822,/login,success,none,2025-01-02
1519,2025-01-02 01:18:00,168.0650540536636,/upload,success,none,2025-01-02
1520,2025-01-02 01:19:00,398.32740530673505,/events,success,none,2025-01-02
1521,2025-01-02 01:20:00,347.68269564202825,/login,success,none,2025-01-02
1522,2025-01-02 01:21:00,296.56781627748927,/events,success,none,2025-01-02
1523,2025-01-02 01:22:00,231.88127209201343,/login,success,none,2025-01-02
1524,2025-01-02 01:23:00,173.24486106212163,/upload,success,none,2025-01-02
1525,2025-01-02 01:24:00,220.22345791431576,/login,success,none,2025-01-02
1526,2025-01-02 01:25:00,337.0998895763349,/upload,success,none,2025-01-02
1527,2025-01-02 01:26:00,400.7669044747687,/events,error,timeout,2025-01-02
1528,2025-01-02 01:27:00,373.4594822617751,/login,success,none,2025-01-02
1529,2025-01-02 01:28:00,210.89204625709806,/analytics,success,none,2025-01-02
1530,2025-01-02 01:29:00,160.4306053368791,/analytics,success,none,2025-01-02
1531,2025-01-02 01:30:00,261.2708997528963,/events,success,none,2025-01-02
1532,2025-01-02 01:31:00,108.52485075497188,/login,success,none,2025-01-02
1533,2025-01-02 01:32:00,275.8534171347825,/analytics,success,none,2025-01-02
1534,2025-01-02 01:33:00,238.1917930961065,/upload,success,none,2025-01-02
1535,2025-01-02 01:34:00,212.7170798505406,/login,success,none,2025-01-02
1536,2025-01-02 01:35:00,122.42375461865636,/login,error,timeout,2025-01-02
1537,2025-01-02 01:36:00,291.0880085255773,/analytics,success,none,2025-01-02
1538,2025-01-02 01:37:00,207.3839328270471,/upload,success,none,2025-01-02
1539,2025-01-02 01:38:00,156.40665314317695,/upload,error,auth_error,2025-01-02
1540,2025-01-02 01:39:00,50.0,/upload,success,none,2025-01-02
1541,2025-01-02 01:40:00,247.79880759594909,/login,success,none,2025-01-02
1542,2025-01-02 01:41:00,391.78012773357955,/events,success,none,2025-01-02
1543,2025-01-02 01:42:00,382.9007371638296,/login,success,none,2025-01-02
1544,2025-01-02 01:43:00,213.43229947309825,/login,success,none,2025-01-02
1545,2025-01-02 01:44:00,201.82303517105754,/analytics,success,none,2025-01-02
1546,2025-01-02 01:45:00,287.5019404860019,/events,success,none,2025-01-02
1547,2025-01-02 01:46:00,170.12916486493668,/upload,success,none,2025-01-02
1548,2025-01-02 01:47:00,274.1433519855573,/analytics,success,none,2025-01-02
1549,2025-01-02 01:48:00,311.28642227077523,/login,success,none,2025-01-02
1550,2025-01-02 01:49:00,348.1546579107446,/events,success,none,2025-01-02
1551,2025-01-02 01:50:00,241.98767388160377,/upload,success,none,2025-01-02
1552,2025-01-02 01:51:00,233.70609998584274,/upload,error,auth_error,2025-01-02
1553,2025-01-02 01:52:00,179.7613930594751,/login,success,none,2025-01-02
1554,2025-01-02 01:53:00,183.8495716768112,/upload,success,none,2025-01-02
1555,2025-01-02 01:54:00,231.88168864787787,/upload,success,none,2025-01-02
1556,2025-01-02 01:55:00,279.38924054529423,/events,success,none,2025-01-02
1557,2025-01-02 01:56:00,323.08677009865994,/analytics,success,none,2025-01-02
1558,2025-01-02 01:57:00,185.7456839455724,/events,success,none,2025-01-02
1559,2025-01-02 01:58:00,369.41508551676174,/analytics,success,none,2025-01-02
1560,2025-01-02 01:59:00,228.3101119165945,/analytics,success,none,2025-01-02
1561,2025-01-02 02:00:00,248.2906164521251,/analytics,success,none,2025-01-02
1562,2025-01-02 02:01:00,190.22306566817412,/upload,success,none,2025-01-02
1563,2025-01-02 02:02:00,56.060779178164665,/events,success,none,2025-01-02
1564,2025-01-02 02:03:00,320.723631708884,/upload,success,none,2025-01-02
1565,2025-01-02 02:04:00,308.94751176739464,/login,success,none,2025-01-02
1566,2025-01-02 02:05:00,227.49379543054292,/events,success,none,2025-01-02
1567,2025-01-02 02:06:00,255.35925737798976,/analytics,success,none,2025-01-02
1568,2025-01-02 02:07:00,291.27513741632794,/upload,success,none,2025-01-02
1569,2025-01-02 02:08:00,124.99633144907659,/upload,error,timeout,2025-01-02
1570,2025-01-02 02:09:00,207.67578581229643,/events,success,none,2025-01-02
1571,2025-01-02 02:10:00,313.54117436974616,/events,success,none,2025-01-02
1572,2025-01-02 02:11:00,149.65684614646005,/analytics,success,none,2025-01-02
1573,2025-01-02 02:12:00,273.48463457333037,/analytics,success,none,2025-01-02
1574,2025-01-02 02:13:00,141.4734556301276,/login,success,none,2025-01-02
1575,2025-01-02 02:14:00,287.31439859468213,/analytics,success,none,2025-01-02
1576,2025-01-02 02:15:00,247.14868141620133,/upload,success,none,2025-01-02
1577,2025-01-02 02:16:00,120.78945472755925,/login,success,none,2025-01-02
1578,2025-01-02 02:17:00,343.1791483565737,/login,success,none,2025-01-02
1579,2025-01-02 02:18:00,191.23267385615605,/login,error,api_failure,2025-01-02
1580,2025-01-02 02:19:00,185.1798050388495,/events,success,none,2025-01-02
1581,2025-01-02 02:20:00,266.0455357784754,/analytics,success,none,2025-01-02
1582,2025-01-02 02:21:00,341.8909879542972,/login,success,none,2025-01-02
1583,2025-01-02 02:22:00,168.73425448172824,/events,success,none,2025-01-02
1584,2025-01-02 02:23:00,254.93438798783774,/events,success,none,2025-01-02
1585,2025-01-02 02:24:00,284.3053200264458,/login,success,none,2025-01-02
1586,2025-01-02 02:25:00,305.44844858105154,/login,success,none,2025-01-02
1587,2025-01-02 02:26:00,264.115324422178,/upload,success,none,2025-01-02
1588,2025-01-02 02:27:00,220.6377728733342,/login,success,none,2025-01-02
1589,2025-01-02 02:28:00,183.79278234810243,/upload,success,none,2025-01-02
1590,2025-01-02 02:29:00,256.89151064371,/login,success,none,2025-01-02
1591,2025-01-02 02:30:00,164.22887904115146,/login,success,none,2025-01-02
1592,2025-01-02 02:31:00,50.0,/analytics,success,none,2025-01-02
1593,2025-01-02 02:32:00,284.9247843326134,/login,success,none,2025-01-02
1594,2025-01-02 02:33:00,322.31478728689564,/login,success,none,2025-01-02
1595,2025-01-02 02:34:00,60.965405156652935,/upload,success,none,2025-01-02
1596,2025-01-02 02:35:00,169.22154362320498,/upload,success,none,2025-01-02
1597,2025-01-02 02:36:00,299.5323408804158,/analytics,success,none,2025-01-02
1598,2025-01-02 02:37:00,414.5996375769359,/login,success,none,2025-01-02
1599,2025-01-02 02:38:00,251.66349661403262,/login,error,api_failure,2025-01-02
1600,2025-01-02 02:39:00,191.75976470166924,/upload,success,none,2025-01-02
1601,2025-01-02 02:40:00,235.36828471161277,/events,success,none,2025-01-02
1602,2025-01-02 02:41:00,359.9901135318548,/events,success,none,2025-01-02
1603,2025-01-02 02:42:00,198.32286567003717,/events,success,none,2025-01-02
1604,2025-01-02 02:43:00,186.0646394679797,/upload,success,none,2025-01-02
1605,2025-01-02 02:44:00,211.3805182254374,/upload,success,none,2025-01-02
1606,2025-01-02 02:45:00,173.733711339303,/events,success,none,2025-01-02
1607,2025-01-02 02:46:00,259.8136252795836,/events,success,none,2025-01-02
1608,2025-01-02 02:47:00,379.97427667756483,/login,error,auth_error,2025-01-02
1609,2025-01-02 02:48:00,275.84634184928234,/upload,success,none,2025-01-02
1610,2025-01-02 02:49:00,229.811719829897,/upload,success,none,2025-01-02
1611,2025-01-02 02:50:00,226.65509848675646,/events,success,none,2025-01-02
1612,2025-01-02 02:51:00,124.94473530426744,/events,success,none,2025-01-02
1613,2025-01-02 02:52:00,320.6487821717727,/analytics,success,none,2025-01-02
1614,2025-01-02 02:53:00,243.77302423897584,/upload,error,timeout,2025-01-02
1615,2025-01-02 02:54:00,235.56160691274994,/analytics,success,none,2025-01-02
1616,2025-01-02 02:55:00,505.44860542758886,/login,error,timeout,2025-01-02
1617,2025-01-02 02:56:00,273.9002326692549,/analytics,success,none,2025-01-02
1618,2025-01-02 02:57:00,189.85671599238526,/events,error,auth_error,2025-01-02
1619,2025-01-02 02:58:00,215.89139230355653,/upload,success,none,2025-01-02
1620,2025-01-02 02:59:00,341.8756567357404,/upload,success,none,2025-01-02
1621,2025-01-02 03:00:00,259.06163284302113,/analytics,success,none,2025-01-02
1622,2025-01-02 03:01:00,134.93776173461066,/analytics,success,none,2025-01-02
1623,2025-01-02 03:02:00,323.5383147660163,/login,success,none,2025-01-02
1624,2025-01-02 03:03:00,196.54847315688048,/login,success,none,2025-01-02
1625,2025-01-02 03:04:00,399.8638220974036,/events,success,none,2025-01-02
1626,2025-01-02 03:05:00,336.4038452571719,/events,success,none,2025-01-02
1627,2025-01-02 03:06:00,214.2142483472999,/events,error,api_failure,2025-01-02
1628,2025-01-02 03:07:00,352.48130893880904,/analytics,error,api_failure,2025-01-02
1629,2025-01-02 03:08:00,255.42844084219226,/analytics,success,none,2025-01-02
1630,2025-01-02 03:09:00,318.22189400977754,/upload,success,none,2025-01-02
1631,2025-01-02 03:10:00,288.778625383558,/events,success,none,2025-01-02
1632,2025-01-02 03:11:00,182.29146760073013,/analytics,success,none,2025-01-02
1633,2025-01-02 03:12:00,198.51601341460304,/upload,success,none,2025-01-02
1634,2025-01-02 03:13:00,332.3968654064929,/events,success,none,2025-01-02
1635,2025-01-02 03:14:00,223.21797343147674,/login,success,none,2025-01-02
1636,2025-01-02 03:15:00,217.70812294064027,/login,success,none,2025-01-02
1637,2025-01-02 03:16:00,173.59019365205177,/analytics,success,none,2025-01-02
1638,2025-01-02 03:17:00,283.8879252474769,/upload,success,none,2025-01-02
1639,2025-01-02 03:18:00,415.00199353945163,/login,success,none,2025-01-02
1640,2025-01-02 03:19:00,164.59736685965817,/upload,success,none,2025-01-02
1641,2025-01-02 03:20:00,251.93755653382064,/upload,success,none,2025-01-02
1642,2025-01-02 03:21:00,362.97764443323433,/login,success,none,2025-01-02
1643,2025-01-02 03:22:00,243.6286887003428,/upload,success,none,2025-01-02
1644,2025-01-02 03:23:00,286.1897436999787,/login,success,none,2025-01-02
1645,2025-01-02 03:24:00,165.00851774824963,/analytics,success,none,2025-01-02
1646,2025-01-02 03:25:00,284.2645677766119,/events,success,none,2025-01-02
1647,2025-01-02 03:26:00,235.0284587996361,/events,success,none,2025-01-02
1648,2025-01-02 03:27:00,328.858399654389,/analytics,success,none,2025-01-02
1649,2025-01-02 03:28:00,344.99088412518006,/login,success,none,2025-01-02
1650,2025-01-02 03:29:00,457.1650913614891,/login,success,none,2025-01-02
1651,2025-01-02 03:30:00,296.37065385708604,/login,success,none,2025-01-02
1652,2025-01-02 03:31:00,276.0637053265733,/login,error,api_failure,2025-01-02
1653,2025-01-02 03:32:00,265.5507441261869,/analytics,success,none,2025-01-02
1654,2025-01-02 03:33:00,221.74669657514494,/events,success,none,2025-01-02
1655,2025-01-02 03:34:00,277.0787074769353,/upload,success,none,2025-01-02
1656,2025-01-02 03:35:00,226.36788718887766,/upload,success,none,2025-01-02
1657,2025-01-02 03:36:00,263.4768781015691,/events,success,none,2025-01-02
1658,2025-01-02 03:37:00,355.4078028486368,/analytics,success,none,2025-01-02
1659,2025-01-02 03:38:00,169.4765947776287,/upload,success,none,2025-01-02
1660,2025-01-02 03:39:00,341.1902848903236,/events,success,none,2025-01-02
1661,2025-01-02 03:40:00,355.36920538718925,/analytics,success,none,2025-01-02
1662,2025-01-02 03:41:00,240.5545178407137,/upload,success,none,2025-01-02
1663,2025-01-02 03:42:00,80.25160807931243,/login,success,none,2025-01-02
1664,2025-01-02 03:43:00,201.3742410324454,/login,success,none,2025-01-02
1665,2025-01-02 03:44:00,353.7595637248887,/analytics,success,none,2025-01-02
1666,2025-01-02 03:45:00,248.17055501608942,/login,success,none,2025-01-02
1667,2025-01-02 03:46:00,170.05582141640713,/analytics,success,none,2025-01-02
1668,2025-01-02 03:47:00,209.6180063017426,/events,success,none,2025-01-02
1669,2025-01-02 03:48:00,317.2496021203642,/events,success,none,2025-01-02
1670,2025-01-02 03:49:00,293.7386854561104,/upload,success,none,2025-01-02
1671,2025-01-02 03:50:00,230.88543206642444,/analytics,success,none,2025-01-02
1672,2025-01-02 03:51:00,220.65404705482499,/upload,success,none,2025-01-02
1673,2025-01-02 03:52:00,218.65934807649424,/upload,success,none,2025-01-02
1674,2025-01-02 03:53:00,176.2071852401198,/events,success,none,2025-01-02
1675,2025-01-02 03:54:00,379.23005515755534,/upload,success,none,2025-01-02
1676,2025-01-02 03:55:00,224.2143624630928,/login,success,none,2025-01-02
1677,2025-01-02 03:56:00,347.37268166603974,/upload,success,none,2025-01-02
1678,2025-01-02 03:57:00,371.70528415379613,/analytics,success,none,2025-01-02
1679,2025-01-02 03:58:00,329.8648718518368,/login,success,none,2025-01-02
1680,2025-01-02 03:59:00,215.47037498255614,/events,success,none,2025-01-02
1681,2025-01-02 04:00:00,282.29840722692876,/analytics,success,none,2025-01-02
1682,2025-01-02 04:01:00,248.06435148872671,/login,success,none,2025-01-02
1683,2025-01-02 04:02:00,177.70385114158975,/analytics,success,none,2025-01-02
1684,2025-01-02 04:03:00,275.94874253772826,/login,success,none,2025-01-02
1685,2025-01-02 04:04:00,155.6768167072158,/analytics,success,none,2025-01-02
1686,2025-01-02 04:05:00,345.0143510769251,/analytics,success,none,2025-01-02
1687,2025-01-02 04:06:00,212.83061621612856,/login,success,none,2025-01-02
1688,2025-01-02 04:07:00,266.09277246982714,/events,success,none,2025-01-02
1689,2025-01-02 04:08:00,272.66302972369135,/events,success,none,2025-01-02
1690,2025-01-02 04:09:00,229.2876021036738,/analytics,success,none,2025-01-02
1691,2025-01-02 04:10:00,296.935504118022,/analytics,success,none,2025-01-02
1692,2025-01-02 04:11:00,212.00770747019806,/events,success,none,2025-01-02
1693,2025-01-02 04:12:00,319.7037837965795,/events,success,none,2025-01-02
1694,2025-01-02 04:13:00,142.3216255802601,/upload,success,none,2025-01-02
1695,2025-01-02 04:14:00,260.11036636371296,/events,success,none,2025-01-02
1696,2025-01-02 04:15:00,405.11431992466277,/analytics,success,none,2025-01-02
1697,2025-01-02 04:16:00,169.97349403155403,/login,error,api_failure,2025-01-02
1698,2025-01-02 04:17:00,195.78040235801188,/events,success,none,2025-01-02
1699,2025-01-02 04:18:00,291.1126279727132,/upload,success,none,2025-01-02
1700,2025-01-02 04:19:00,264.3665425551678,/upload,success,none,2025-01-02
1701,2025-01-02 04:20:00,278.0504079418847,/upload,success,none,2025-01-02
1702,2025-01-02 04:21:00,289.1349704118131,/login,success,none,2025-01-02
1703,2025-01-02 04:22:00,300.7777174849416,/events,success,none,2025-01-02
1704,2025-01-02 04:23:00,338.77598735649786,/events,success,none,2025-01-02
1705,2025-01-02 04:24:00,282.785492554281,/events,success,none,2025-01-02
1706,2025-01-02 04:25:00,230.6993876305166,/login,success,none,2025-01-02
1707,2025-01-02 04:26:00,303.8058960962185,/login,success,none,2025-01-02
1708,2025-01-02 04:27:00,401.9905547916172,/analytics,success,none,2025-01-02
1709,2025-01-02 04:28:00,239.38930028939413,/upload,error,auth_error,2025-01-02
1710,2025-01-02 04:29:00,172.03765562634868,/upload,success,none,2025-01-02
1711,2025-01-02 04:30:00,338.5664535429578,/events,error,auth_error,2025-01-02
1712,2025-01-02 04:31:00,240.36950688371215,/login,success,none,2025-01-02
1713,2025-01-02 04:32:00,76.1864363188771,/login,success,none,2025-01-02
1714,2025-01-02 04:33:00,317.79373417203374,/events,success,none,2025-01-02
1715,2025-01-02 04:34:00,207.1737451236862,/events,success,none,2025-01-02
1716,2025-01-02 04:35:00,242.75733741566714,/analytics,success,none,2025-01-02
1717,2025-01-02 04:36:00,276.55842644552115,/upload,success,none,2025-01-02
1718,2025-01-02 04:37:00,265.23997438232533,/upload,success,none,2025-01-02
1719,2025-01-02 04:38:00,306.7561453711232,/upload,success,none,2025-01-02
1720,2025-01-02 04:39:00,215.16109035441252,/analytics,success,none,2025-01-02
1721,2025-01-02 04:40:00,291.0484638540866,/events,success,none,2025-01-02
1722,2025-01-02 04:41:00,229.23626579328663,/events,success,none,2025-01-02
1723,2025-01-02 04:42:00,309.1048384710002,/upload,success,none,2025-01-02
1724,2025-01-02 04:43:00,299.2293987210443,/upload,error,api_failure,2025-01-02
1725,2025-01-02 04:44:00,175.16490383643236,/analytics,success,none,2025-01-02
1726,2025-01-02 04:45:00,336.87856929400255,/login,error,api_failure,2025-01-02
1727,2025-01-02 04:46:00,207.12292439087616,/login,success,none,2025-01-02
1728,2025-01-02 04:47:00,314.6446238624916,/upload,success,none,2025-01-02
1729,2025-01-02 04:48:00,279.38298507210726,/analytics,success,none,2025-01-02
1730,2025-01-02 04:49:00,397.0546941436098,/upload,success,none,2025-01-02
1731,2025-01-02 04:50:00,232.1227214102518,/login,success,none,2025-01-02
1732,2025-01-02 04:51:00,222.0546563105442,/upload,success,none,2025-01-02
1733,2025-01-02 04:52:00,248.44643152898138,/login,error,api_failure,2025-01-02
1734,2025-01-02 04:53:00,225.74561737325797,/login,success,none,2025-01-02
1735,2025-01-02 04:54:00,313.995352155364,/login,success,none,2025-01-02
1736,2025-01-02 04:55:00,120.69515132507297,/events,success,none,2025-01-02
1737,2025-01-02 04:56:00,165.70540646829167,/events,success,none,2025-01-02
1738,2025-01-02 04:57:00,164.57576627366456,/upload,success,none,2025-01-02
1739,2025-01-02 04:58:00,326.02460735788605,/login,error,api_failure,2025-01-02
1740,2025-01-02 04:59:00,386.849069806554,/events,error,auth_error,2025-01-02
1741,2025-01-02 05:00:00,241.64406251700228,/upload,error,auth_error,2025-01-02
1742,2025-01-02 05:01:00,236.49426214479914,/upload,error,api_failure,2025-01-02
1743,2025-01-02 05:02:00,255.6041730490545,/upload,success,none,2025-01-02
1744,2025-01-02 05:03:00,342.95026420865526,/upload,success,none,2025-01-02
